in s,C1 in V,C2 in V,ARB0
-4.514384E-04,-3.27148E-01,6.83594E-02,
-4.514360E-04,-2.97852E-01,4.88281E-02,
-4.514336E-04,-2.88086E-01,4.88281E-02,
-4.514312E-04,-2.88086E-01,9.76562E-03,
-4.514288E-04,-3.27148E-01,4.88281E-02,
-4.514264E-04,-3.27148E-01,-2.92969E-02,
-4.514240E-04,-3.27148E-01,2.92969E-02,
-4.514216E-04,-3.46680E-01,-4.88281E-02,
-4.514192E-04,-3.36914E-01,-9.76562E-03,
-4.514168E-04,-3.36914E-01,2.92969E-02,
-4.514144E-04,-3.46680E-01,-2.92969E-02,
-4.514120E-04,-3.17383E-01,2.92969E-02,
-4.514096E-04,-3.27148E-01,4.88281E-02,
-4.514072E-04,-3.17383E-01,9.76562E-03,
-4.514048E-04,-3.36914E-01,6.83594E-02,
-4.514024E-04,-3.17383E-01,9.76562E-03,
-4.514000E-04,-3.07617E-01,-4.88281E-02,
-4.513976E-04,-3.27148E-01,9.76562E-03,
-4.513952E-04,-3.36914E-01,-4.88281E-02,
-4.513928E-04,-3.07617E-01,-9.76562E-03,
-4.513904E-04,-3.27148E-01,9.76562E-03,
-4.513880E-04,-3.17383E-01,6.83594E-02,
-4.513856E-04,-3.17383E-01,-9.76562E-03,
-4.513832E-04,-3.17383E-01,-9.76562E-03,
-4.513808E-04,-3.27148E-01,6.83594E-02,
-4.513784E-04,-3.27148E-01,4.88281E-02,
-4.513760E-04,-3.27148E-01,-9.76562E-03,
-4.513736E-04,-3.36914E-01,-9.76562E-03,
-4.513712E-04,-3.36914E-01,2.92969E-02,
-4.513688E-04,-3.17383E-01,9.76562E-03,
-4.513664E-04,-3.46680E-01,9.76562E-03,
-4.513640E-04,-3.27148E-01,-4.88281E-02,
-4.513616E-04,-3.46680E-01,6.83594E-02,
-4.513592E-04,-3.27148E-01,-9.76562E-03,
-4.513568E-04,-3.27148E-01,9.76562E-03,
-4.513544E-04,-3.36914E-01,4.88281E-02,
-4.513520E-04,-3.27148E-01,-4.88281E-02,
-4.513496E-04,-3.27148E-01,2.92969E-02,
-4.513472E-04,-3.27148E-01,-2.92969E-02,
-4.513448E-04,-3.17383E-01,-9.76562E-03,
-4.513424E-04,-3.56445E-01,-9.76562E-03,
-4.513400E-04,-3.27148E-01,9.76562E-03,
-4.513376E-04,-3.36914E-01,2.92969E-02,
-4.513352E-04,-3.17383E-01,9.76562E-03,
-4.513328E-04,-3.36914E-01,2.92969E-02,
-4.513304E-04,-3.75977E-01,-9.76562E-03,
-4.513280E-04,-3.27148E-01,-9.76562E-03,
-4.513256E-04,-3.56445E-01,9.76562E-03,
-4.513232E-04,-3.36914E-01,2.92969E-02,
-4.513208E-04,-3.46680E-01,-2.92969E-02,
-4.513184E-04,-3.36914E-01,-9.76562E-03,
-4.513160E-04,-3.27148E-01,-9.76562E-03,
-4.513136E-04,-3.36914E-01,-4.88281E-02,
-4.513112E-04,-3.36914E-01,-9.76562E-03,
-4.513088E-04,-3.56445E-01,9.76562E-03,
-4.513064E-04,-3.56445E-01,-9.76562E-03,
-4.513040E-04,-3.36914E-01,2.92969E-02,
-4.513016E-04,-3.27148E-01,4.88281E-02,
-4.512992E-04,-3.36914E-01,-9.76562E-03,
-4.512968E-04,-3.36914E-01,9.76562E-03,
-4.512944E-04,-3.56445E-01,-6.83594E-02,
-4.512920E-04,-3.36914E-01,-2.92969E-02,
-4.512896E-04,-3.56445E-01,-9.76562E-03,
-4.512872E-04,-3.56445E-01,9.76562E-03,
-4.512848E-04,-3.46680E-01,4.88281E-02,
-4.512824E-04,-3.07617E-01,6.83594E-02,
-4.512800E-04,-3.46680E-01,-6.83594E-02,
-4.512776E-04,-3.66211E-01,-4.88281E-02,
-4.512752E-04,-3.36914E-01,4.88281E-02,
-4.512728E-04,-3.56445E-01,6.83594E-02,
-4.512704E-04,-3.27148E-01,4.88281E-02,
-4.512680E-04,-3.17383E-01,2.92969E-02,
-4.512656E-04,-3.66211E-01,9.76562E-03,
-4.512632E-04,-3.36914E-01,-6.83594E-02,
-4.512608E-04,-3.56445E-01,6.83594E-02,
-4.512584E-04,-3.17383E-01,4.88281E-02,
-4.512560E-04,-3.46680E-01,-2.92969E-02,
-4.512536E-04,-3.46680E-01,2.92969E-02,
-4.512512E-04,-3.46680E-01,2.92969E-02,
-4.512488E-04,-3.56445E-01,-9.76562E-03,
-4.512464E-04,-3.75977E-01,4.88281E-02,
-4.512440E-04,-3.36914E-01,9.76562E-03,
-4.512416E-04,-3.36914E-01,4.88281E-02,
-4.512392E-04,-3.85742E-01,-9.76562E-03,
-4.512368E-04,-3.75977E-01,2.92969E-02,
-4.512344E-04,-3.46680E-01,9.76562E-03,
-4.512320E-04,-3.17383E-01,9.76562E-03,
-4.512296E-04,-3.56445E-01,-2.92969E-02,
-4.512272E-04,-3.66211E-01,-2.92969E-02,
-4.512248E-04,-3.85742E-01,9.76562E-03,
-4.512224E-04,-3.66211E-01,-4.88281E-02,
-4.512200E-04,-3.27148E-01,-9.76562E-03,
-4.512176E-04,-3.56445E-01,4.88281E-02,
-4.512152E-04,-3.17383E-01,9.76562E-03,
-4.512128E-04,-3.36914E-01,2.92969E-02,
-4.512104E-04,-3.66211E-01,2.92969E-02,
-4.512080E-04,-3.95508E-01,-9.76562E-03,
-4.512056E-04,-3.95508E-01,-4.88281E-02,
-4.512032E-04,-3.36914E-01,-4.88281E-02,
-4.512008E-04,-3.66211E-01,2.92969E-02,
-4.511984E-04,-3.46680E-01,-2.92969E-02,
-4.511960E-04,-3.56445E-01,9.76562E-03,
-4.511936E-04,-3.56445E-01,-2.92969E-02,
-4.511912E-04,-3.75977E-01,2.92969E-02,
-4.511888E-04,-3.56445E-01,1.07422E-01,
-4.511864E-04,-3.56445E-01,-9.76562E-03,
-4.511840E-04,-3.66211E-01,4.88281E-02,
-4.511816E-04,-3.85742E-01,9.76562E-03,
-4.511792E-04,-3.66211E-01,4.88281E-02,
-4.511768E-04,-3.56445E-01,9.76562E-03,
-4.511744E-04,-3.66211E-01,9.76562E-03,
-4.511720E-04,-3.56445E-01,4.88281E-02,
-4.511696E-04,-3.66211E-01,6.83594E-02,
-4.511672E-04,-3.56445E-01,9.76562E-03,
-4.511648E-04,-3.75977E-01,-2.92969E-02,
-4.511624E-04,-3.75977E-01,-9.76562E-03,
-4.511600E-04,-3.56445E-01,2.92969E-02,
-4.511576E-04,-3.75977E-01,9.76562E-03,
-4.511552E-04,-3.36914E-01,2.92969E-02,
-4.511528E-04,-3.75977E-01,9.76562E-03,
-4.511504E-04,-3.75977E-01,9.76562E-03,
-4.511480E-04,-3.66211E-01,1.07422E-01,
-4.511456E-04,-3.56445E-01,-9.76562E-03,
-4.511432E-04,-3.66211E-01,2.92969E-02,
-4.511408E-04,-3.85742E-01,6.83594E-02,
-4.511384E-04,-3.75977E-01,4.88281E-02,
-4.511360E-04,-3.66211E-01,-9.76562E-03,
-4.511336E-04,-3.66211E-01,2.92969E-02,
-4.511312E-04,-3.56445E-01,9.76562E-03,
-4.511288E-04,-3.46680E-01,-9.76562E-03,
-4.511264E-04,-3.46680E-01,9.76562E-03,
-4.511240E-04,-3.85742E-01,-9.76562E-03,
-4.511216E-04,-3.56445E-01,9.76562E-03,
-4.511192E-04,-3.66211E-01,9.76562E-03,
-4.511168E-04,-3.46680E-01,2.92969E-02,
-4.511144E-04,-3.75977E-01,2.92969E-02,
-4.511120E-04,-3.66211E-01,9.76562E-03,
-4.511096E-04,-3.85742E-01,9.76562E-03,
-4.511072E-04,-3.85742E-01,-9.76562E-03,
-4.511048E-04,-3.66211E-01,-1.07422E-01,
-4.511024E-04,-4.24805E-01,-2.92969E-02,
-4.511000E-04,-3.56445E-01,-9.76562E-03,
-4.510976E-04,-3.85742E-01,9.76562E-03,
-4.510952E-04,-3.75977E-01,-9.76562E-03,
-4.510928E-04,-4.05273E-01,6.83594E-02,
-4.510904E-04,-4.05273E-01,2.92969E-02,
-4.510880E-04,-3.85742E-01,9.76562E-03,
-4.510856E-04,-3.66211E-01,-9.76562E-03,
-4.510832E-04,-3.95508E-01,-2.92969E-02,
-4.510808E-04,-3.95508E-01,-6.83594E-02,
-4.510784E-04,-3.95508E-01,-4.88281E-02,
-4.510760E-04,-3.66211E-01,9.76562E-03,
-4.510736E-04,-3.85742E-01,-8.78906E-02,
-4.510712E-04,-3.95508E-01,-9.76562E-03,
-4.510688E-04,-3.85742E-01,4.88281E-02,
-4.510664E-04,-3.85742E-01,9.76562E-03,
-4.510640E-04,-4.15039E-01,-4.88281E-02,
-4.510616E-04,-3.66211E-01,-2.92969E-02,
-4.510592E-04,-3.95508E-01,-9.76562E-03,
-4.510568E-04,-3.75977E-01,-2.92969E-02,
-4.510544E-04,-3.95508E-01,9.76562E-03,
-4.510520E-04,-3.95508E-01,6.83594E-02,
-4.510496E-04,-4.05273E-01,9.76562E-03,
-4.510472E-04,-3.95508E-01,9.76562E-03,
-4.510448E-04,-3.56445E-01,4.88281E-02,
-4.510424E-04,-3.85742E-01,6.83594E-02,
-4.510400E-04,-3.75977E-01,4.88281E-02,
-4.510376E-04,-3.75977E-01,-9.76562E-03,
-4.510352E-04,-3.85742E-01,-9.76562E-03,
-4.510328E-04,-3.95508E-01,9.76562E-03,
-4.510304E-04,-3.95508E-01,-2.92969E-02,
-4.510280E-04,-3.85742E-01,-6.83594E-02,
-4.510256E-04,-3.95508E-01,-2.92969E-02,
-4.510232E-04,-3.85742E-01,2.92969E-02,
-4.510208E-04,-3.66211E-01,4.88281E-02,
-4.510184E-04,-3.95508E-01,9.76562E-03,
-4.510160E-04,-3.95508E-01,2.92969E-02,
-4.510136E-04,-3.95508E-01,-2.92969E-02,
-4.510112E-04,-3.95508E-01,-9.76562E-03,
-4.510088E-04,-3.66211E-01,-9.76562E-03,
-4.510064E-04,-3.95508E-01,-4.88281E-02,
-4.510040E-04,-3.95508E-01,-6.83594E-02,
-4.510016E-04,-3.95508E-01,9.76562E-03,
-4.509992E-04,-3.95508E-01,2.92969E-02,
-4.509968E-04,-4.15039E-01,4.88281E-02,
-4.509944E-04,-3.56445E-01,6.83594E-02,
-4.509920E-04,-3.85742E-01,-9.76562E-03,
-4.509896E-04,-3.75977E-01,9.76562E-03,
-4.509872E-04,-3.75977E-01,-6.83594E-02,
-4.509848E-04,-3.95508E-01,2.92969E-02,
-4.509824E-04,-4.15039E-01,2.92969E-02,
-4.509800E-04,-3.95508E-01,-2.92969E-02,
-4.509776E-04,-3.66211E-01,-4.88281E-02,
-4.509752E-04,-4.15039E-01,9.76562E-03,
-4.509728E-04,-4.15039E-01,-9.76562E-03,
-4.509704E-04,-3.85742E-01,2.92969E-02,
-4.509680E-04,-3.95508E-01,-9.76562E-03,
-4.509656E-04,-4.24805E-01,9.76562E-03,
-4.509632E-04,-3.66211E-01,-9.76562E-03,
-4.509608E-04,-3.95508E-01,-4.88281E-02,
-4.509584E-04,-3.95508E-01,9.76562E-03,
-4.509560E-04,-3.95508E-01,2.92969E-02,
-4.509536E-04,-4.05273E-01,4.88281E-02,
-4.509512E-04,-3.95508E-01,4.88281E-02,
-4.509488E-04,-3.85742E-01,-6.83594E-02,
-4.509464E-04,-3.75977E-01,9.76562E-03,
-4.509440E-04,-3.75977E-01,2.92969E-02,
-4.509416E-04,-4.15039E-01,-4.88281E-02,
-4.509392E-04,-3.75977E-01,-9.76562E-03,
-4.509368E-04,-3.95508E-01,2.92969E-02,
-4.509344E-04,-4.05273E-01,9.76562E-03,
-4.509320E-04,-3.66211E-01,9.76562E-03,
-4.509296E-04,-4.24805E-01,2.92969E-02,
-4.509272E-04,-3.95508E-01,4.88281E-02,
-4.509248E-04,-4.15039E-01,-2.92969E-02,
-4.509224E-04,-3.95508E-01,-9.76562E-03,
-4.509200E-04,-4.24805E-01,-2.92969E-02,
-4.509176E-04,-3.95508E-01,-2.92969E-02,
-4.509152E-04,-4.15039E-01,9.76562E-03,
-4.509128E-04,-4.34570E-01,-9.76562E-03,
-4.509104E-04,-4.24805E-01,9.76562E-03,
-4.509080E-04,-3.95508E-01,-9.76562E-03,
-4.509056E-04,-4.05273E-01,4.88281E-02,
-4.509032E-04,-3.85742E-01,9.76562E-03,
-4.509008E-04,-4.15039E-01,4.88281E-02,
-4.508984E-04,-4.05273E-01,4.88281E-02,
-4.508960E-04,-4.15039E-01,2.92969E-02,
-4.508936E-04,-4.05273E-01,6.83594E-02,
-4.508912E-04,-4.34570E-01,-9.76562E-03,
-4.508888E-04,-4.15039E-01,-9.76562E-03,
-4.508864E-04,-4.24805E-01,-2.92969E-02,
-4.508840E-04,-3.75977E-01,4.88281E-02,
-4.508816E-04,-4.24805E-01,9.76562E-03,
-4.508792E-04,-4.34570E-01,-2.92969E-02,
-4.508768E-04,-4.34570E-01,9.76562E-03,
-4.508744E-04,-3.95508E-01,4.88281E-02,
-4.508720E-04,-4.24805E-01,2.92969E-02,
-4.508696E-04,-4.15039E-01,-4.88281E-02,
-4.508672E-04,-3.95508E-01,9.76562E-03,
-4.508648E-04,-4.05273E-01,6.83594E-02,
-4.508624E-04,-4.15039E-01,-4.88281E-02,
-4.508600E-04,-4.44336E-01,2.05078E-01,
-4.508576E-04,-4.15039E-01,4.88281E-02,
-4.508552E-04,-4.15039E-01,9.76562E-03,
-4.508528E-04,-4.05273E-01,-4.88281E-02,
-4.508504E-04,-3.66211E-01,-9.76562E-03,
-4.508480E-04,-4.34570E-01,-6.83594E-02,
-4.508456E-04,-4.24805E-01,-9.76562E-03,
-4.508432E-04,-4.05273E-01,-9.76562E-03,
-4.508408E-04,-4.05273E-01,-9.76562E-03,
-4.508384E-04,-4.05273E-01,2.92969E-02,
-4.508360E-04,-4.34570E-01,-9.76562E-03,
-4.508336E-04,-4.24805E-01,9.76562E-03,
-4.508312E-04,-4.24805E-01,9.76562E-03,
-4.508288E-04,-4.05273E-01,9.76562E-03,
-4.508264E-04,-4.24805E-01,-9.76562E-03,
-4.508240E-04,-4.34570E-01,2.92969E-02,
-4.508216E-04,-3.95508E-01,4.88281E-02,
-4.508192E-04,-4.34570E-01,-9.76562E-03,
-4.508168E-04,-4.34570E-01,9.76562E-03,
-4.508144E-04,-4.24805E-01,6.83594E-02,
-4.508120E-04,-3.85742E-01,-9.76562E-03,
-4.508096E-04,-4.15039E-01,6.83594E-02,
-4.508072E-04,-4.24805E-01,9.76562E-03,
-4.508048E-04,-4.05273E-01,2.92969E-02,
-4.508024E-04,-4.34570E-01,-6.83594E-02,
-4.508000E-04,-4.24805E-01,2.92969E-02,
-4.507976E-04,-4.34570E-01,-4.88281E-02,
-4.507952E-04,-4.24805E-01,9.76562E-03,
-4.507928E-04,-4.15039E-01,4.88281E-02,
-4.507904E-04,-4.24805E-01,2.92969E-02,
-4.507880E-04,-4.15039E-01,-4.88281E-02,
-4.507856E-04,-4.15039E-01,4.88281E-02,
-4.507832E-04,-4.24805E-01,6.83594E-02,
-4.507808E-04,-4.34570E-01,-2.92969E-02,
-4.507784E-04,-4.44336E-01,9.76562E-03,
-4.507760E-04,-4.24805E-01,4.88281E-02,
-4.507736E-04,-4.44336E-01,2.92969E-02,
-4.507712E-04,-4.24805E-01,4.88281E-02,
-4.507688E-04,-4.34570E-01,-2.92969E-02,
-4.507664E-04,-4.24805E-01,-2.92969E-02,
-4.507640E-04,-4.05273E-01,-4.88281E-02,
-4.507616E-04,-4.24805E-01,4.88281E-02,
-4.507592E-04,-4.24805E-01,6.83594E-02,
-4.507568E-04,-4.34570E-01,2.92969E-02,
-4.507544E-04,-4.24805E-01,6.83594E-02,
-4.507520E-04,-4.24805E-01,-9.76562E-03,
-4.507496E-04,-4.63867E-01,-4.88281E-02,
-4.507472E-04,-4.34570E-01,4.88281E-02,
-4.507448E-04,-4.44336E-01,9.76562E-03,
-4.507424E-04,-4.24805E-01,-6.83594E-02,
-4.507400E-04,-4.63867E-01,4.88281E-02,
-4.507376E-04,-4.34570E-01,9.76562E-03,
-4.507352E-04,-4.34570E-01,-4.88281E-02,
-4.507328E-04,-4.54102E-01,-9.76562E-03,
-4.507304E-04,-4.34570E-01,-4.88281E-02,
-4.507280E-04,-4.34570E-01,2.92969E-02,
-4.507256E-04,-4.05273E-01,-9.76562E-03,
-4.507232E-04,-4.54102E-01,2.92969E-02,
-4.507208E-04,-4.24805E-01,2.92969E-02,
-4.507184E-04,-4.24805E-01,2.92969E-02,
-4.507160E-04,-4.34570E-01,2.92969E-02,
-4.507136E-04,-4.34570E-01,-4.88281E-02,
-4.507112E-04,-4.44336E-01,2.92969E-02,
-4.507088E-04,-4.34570E-01,-2.92969E-02,
-4.507064E-04,-4.63867E-01,6.83594E-02,
-4.507040E-04,-4.34570E-01,-9.76562E-03,
-4.507016E-04,-4.54102E-01,-6.83594E-02,
-4.506992E-04,-4.54102E-01,4.88281E-02,
-4.506968E-04,-4.15039E-01,-4.88281E-02,
-4.506944E-04,-4.44336E-01,4.88281E-02,
-4.506920E-04,-4.44336E-01,2.92969E-02,
-4.506896E-04,-4.54102E-01,-9.76562E-03,
-4.506872E-04,-4.24805E-01,8.78906E-02,
-4.506848E-04,-4.44336E-01,-4.88281E-02,
-4.506824E-04,-4.24805E-01,2.92969E-02,
-4.506800E-04,-4.63867E-01,-4.88281E-02,
-4.506776E-04,-4.34570E-01,-6.83594E-02,
-4.506752E-04,-4.44336E-01,2.92969E-02,
-4.506728E-04,-4.34570E-01,2.92969E-02,
-4.506704E-04,-4.44336E-01,-2.92969E-02,
-4.506680E-04,-4.15039E-01,6.83594E-02,
-4.506656E-04,-4.15039E-01,-9.76562E-03,
-4.506632E-04,-4.34570E-01,4.88281E-02,
-4.506608E-04,-4.63867E-01,4.88281E-02,
-4.506584E-04,-4.63867E-01,-6.83594E-02,
-4.506560E-04,-4.34570E-01,-9.76562E-03,
-4.506536E-04,-4.34570E-01,9.76562E-03,
-4.506512E-04,-4.63867E-01,4.88281E-02,
-4.506488E-04,-4.63867E-01,6.83594E-02,
-4.506464E-04,-4.83398E-01,-9.76562E-03,
-4.506440E-04,-4.34570E-01,-4.88281E-02,
-4.506416E-04,-4.34570E-01,9.76562E-03,
-4.506392E-04,-4.44336E-01,-2.92969E-02,
-4.506368E-04,-4.24805E-01,-2.92969E-02,
-4.506344E-04,-4.24805E-01,9.76562E-03,
-4.506320E-04,-4.54102E-01,-9.76562E-03,
-4.506296E-04,-4.34570E-01,9.76562E-03,
-4.506272E-04,-4.44336E-01,6.83594E-02,
-4.506248E-04,-4.44336E-01,9.76562E-03,
-4.506224E-04,-4.34570E-01,9.76562E-03,
-4.506200E-04,-4.44336E-01,-9.76562E-03,
-4.506176E-04,-4.34570E-01,-9.76562E-03,
-4.506152E-04,-4.63867E-01,-4.88281E-02,
-4.506128E-04,-4.63867E-01,-9.76562E-03,
-4.506104E-04,-4.44336E-01,8.78906E-02,
-4.506080E-04,-4.44336E-01,-9.76562E-03,
-4.506056E-04,-4.34570E-01,-9.76562E-03,
-4.506032E-04,-4.73633E-01,-9.76562E-03,
-4.506008E-04,-4.34570E-01,2.92969E-02,
-4.505984E-04,-4.34570E-01,-2.92969E-02,
-4.505960E-04,-4.63867E-01,-4.88281E-02,
-4.505936E-04,-4.63867E-01,4.88281E-02,
-4.505912E-04,-4.63867E-01,-6.83594E-02,
-4.505888E-04,-4.54102E-01,-9.76562E-03,
-4.505864E-04,-4.44336E-01,-4.88281E-02,
-4.505840E-04,-4.54102E-01,-6.83594E-02,
-4.505816E-04,-4.34570E-01,9.76562E-03,
-4.505792E-04,-4.54102E-01,9.76562E-03,
-4.505768E-04,-4.24805E-01,-6.83594E-02,
-4.505744E-04,-4.63867E-01,9.76562E-03,
-4.505720E-04,-4.63867E-01,2.92969E-02,
-4.505696E-04,-4.54102E-01,-9.76562E-03,
-4.505672E-04,-4.54102E-01,2.92969E-02,
-4.505648E-04,-4.73633E-01,-9.76562E-03,
-4.505624E-04,-4.24805E-01,9.76562E-03,
-4.505600E-04,-4.44336E-01,9.76562E-03,
-4.505576E-04,-4.73633E-01,-9.76562E-03,
-4.505552E-04,-4.63867E-01,-2.92969E-02,
-4.505528E-04,-4.54102E-01,4.88281E-02,
-4.505504E-04,-4.83398E-01,-9.76562E-03,
-4.505480E-04,-4.15039E-01,2.92969E-02,
-4.505456E-04,-4.24805E-01,4.88281E-02,
-4.505432E-04,-4.34570E-01,-2.92969E-02,
-4.505408E-04,-4.24805E-01,-6.83594E-02,
-4.505384E-04,-4.63867E-01,9.76562E-03,
-4.505360E-04,-4.73633E-01,4.88281E-02,
-4.505336E-04,-4.44336E-01,4.88281E-02,
-4.505312E-04,-4.34570E-01,-4.88281E-02,
-4.505288E-04,-4.63867E-01,9.76562E-03,
-4.505264E-04,-4.05273E-01,-4.88281E-02,
-4.505240E-04,-4.34570E-01,-9.76562E-03,
-4.505216E-04,-4.63867E-01,-4.88281E-02,
-4.505192E-04,-4.44336E-01,-9.76562E-03,
-4.505168E-04,-4.63867E-01,9.76562E-03,
-4.505144E-04,-4.54102E-01,9.76562E-03,
-4.505120E-04,-4.24805E-01,6.83594E-02,
-4.505096E-04,-4.34570E-01,-9.76562E-03,
-4.505072E-04,-4.54102E-01,-4.88281E-02,
-4.505048E-04,-4.44336E-01,9.76562E-03,
-4.505024E-04,-4.63867E-01,9.76562E-03,
-4.505000E-04,-4.73633E-01,-9.76562E-03,
-4.504976E-04,-4.63867E-01,4.88281E-02,
-4.504952E-04,-4.34570E-01,8.78906E-02,
-4.504928E-04,-4.34570E-01,-2.92969E-02,
-4.504904E-04,-4.63867E-01,9.76562E-03,
-4.504880E-04,-4.44336E-01,4.88281E-02,
-4.504856E-04,-4.44336E-01,-9.76562E-03,
-4.504832E-04,-4.44336E-01,-9.76562E-03,
-4.504808E-04,-4.73633E-01,6.83594E-02,
-4.504784E-04,-5.02930E-01,9.76562E-03,
-4.504760E-04,-4.73633E-01,-2.92969E-02,
-4.504736E-04,-4.24805E-01,-9.76562E-03,
-4.504712E-04,-4.83398E-01,-4.88281E-02,
-4.504688E-04,-4.54102E-01,9.76562E-03,
-4.504664E-04,-4.54102E-01,9.76562E-03,
-4.504640E-04,-4.63867E-01,9.76562E-03,
-4.504616E-04,-4.44336E-01,-2.92969E-02,
-4.504592E-04,-4.73633E-01,-9.76562E-03,
-4.504568E-04,-4.63867E-01,2.92969E-02,
-4.504544E-04,-4.24805E-01,-2.92969E-02,
-4.504520E-04,-4.44336E-01,6.83594E-02,
-4.504496E-04,-4.73633E-01,2.92969E-02,
-4.504472E-04,-4.54102E-01,-9.76562E-03,
-4.504448E-04,-4.44336E-01,-9.76562E-03,
-4.504424E-04,-4.44336E-01,-6.83594E-02,
-4.504400E-04,-4.34570E-01,-9.76562E-03,
-4.504376E-04,-4.63867E-01,4.88281E-02,
-4.504352E-04,-4.63867E-01,-4.88281E-02,
-4.504328E-04,-4.63867E-01,9.76562E-03,
-4.504304E-04,-4.63867E-01,-2.92969E-02,
-4.504280E-04,-4.54102E-01,2.92969E-02,
-4.504256E-04,-4.34570E-01,-9.76562E-03,
-4.504232E-04,-4.63867E-01,4.88281E-02,
-4.504208E-04,-4.63867E-01,9.76562E-03,
-4.504184E-04,-5.02930E-01,4.88281E-02,
-4.504160E-04,-4.24805E-01,2.92969E-02,
-4.504136E-04,-4.93164E-01,9.76562E-03,
-4.504112E-04,-4.83398E-01,2.92969E-02,
-4.504088E-04,-4.54102E-01,6.83594E-02,
-4.504064E-04,-4.63867E-01,9.76562E-03,
-4.504040E-04,-4.73633E-01,9.76562E-03,
-4.504016E-04,-4.83398E-01,-9.76562E-03,
-4.503992E-04,-4.54102E-01,8.78906E-02,
-4.503968E-04,-4.63867E-01,-4.88281E-02,
-4.503944E-04,-5.02930E-01,-2.92969E-02,
-4.503920E-04,-4.63867E-01,6.83594E-02,
-4.503896E-04,-4.54102E-01,-9.76562E-03,
-4.503872E-04,-4.73633E-01,9.76562E-03,
-4.503848E-04,-4.73633E-01,9.76562E-03,
-4.503824E-04,-4.93164E-01,6.83594E-02,
-4.503800E-04,-5.12695E-01,4.88281E-02,
-4.503776E-04,-5.02930E-01,2.92969E-02,
-4.503752E-04,-4.83398E-01,9.76562E-03,
-4.503728E-04,-4.83398E-01,6.83594E-02,
-4.503704E-04,-4.63867E-01,9.76562E-03,
-4.503680E-04,-4.73633E-01,-9.76562E-03,
-4.503656E-04,-4.73633E-01,-9.76562E-03,
-4.503632E-04,-4.83398E-01,9.76562E-03,
-4.503608E-04,-4.73633E-01,-9.76562E-03,
-4.503584E-04,-4.83398E-01,9.76562E-03,
-4.503560E-04,-4.93164E-01,9.76562E-03,
-4.503536E-04,-4.73633E-01,-2.92969E-02,
-4.503512E-04,-4.44336E-01,-4.88281E-02,
-4.503488E-04,-4.63867E-01,-9.76562E-03,
-4.503464E-04,-4.73633E-01,9.76562E-03,
-4.503440E-04,-4.73633E-01,6.83594E-02,
-4.503416E-04,-4.93164E-01,-2.92969E-02,
-4.503392E-04,-5.02930E-01,-9.76562E-03,
-4.503368E-04,-4.63867E-01,-2.92969E-02,
-4.503344E-04,-5.02930E-01,-4.88281E-02,
-4.503320E-04,-4.73633E-01,9.76562E-03,
-4.503296E-04,-4.93164E-01,9.76562E-03,
-4.503272E-04,-5.02930E-01,-9.76562E-03,
-4.503248E-04,-4.63867E-01,2.92969E-02,
-4.503224E-04,-4.93164E-01,-9.76562E-03,
-4.503200E-04,-5.02930E-01,6.83594E-02,
-4.503176E-04,-4.83398E-01,2.92969E-02,
-4.503152E-04,-5.22461E-01,6.83594E-02,
-4.503128E-04,-4.83398E-01,-2.92969E-02,
-4.503104E-04,-4.93164E-01,9.76562E-03,
-4.503080E-04,-4.73633E-01,-9.76562E-03,
-4.503056E-04,-4.93164E-01,9.76562E-03,
-4.503032E-04,-5.32227E-01,2.92969E-02,
-4.503008E-04,-5.22461E-01,-9.76562E-03,
-4.502984E-04,-4.63867E-01,-6.83594E-02,
-4.502960E-04,-4.93164E-01,4.88281E-02,
-4.502936E-04,-4.93164E-01,-4.88281E-02,
-4.502912E-04,-4.93164E-01,9.76562E-03,
-4.502888E-04,-4.73633E-01,-9.76562E-03,
-4.502864E-04,-4.93164E-01,-9.76562E-03,
-4.502840E-04,-5.22461E-01,-4.88281E-02,
-4.502816E-04,-5.02930E-01,-9.76562E-03,
-4.502792E-04,-4.73633E-01,-2.92969E-02,
-4.502768E-04,-4.93164E-01,-9.76562E-03,
-4.502744E-04,-5.12695E-01,-9.76562E-03,
-4.502720E-04,-4.93164E-01,4.88281E-02,
-4.502696E-04,-5.12695E-01,9.76562E-03,
-4.502672E-04,-4.93164E-01,6.83594E-02,
-4.502648E-04,-4.73633E-01,2.92969E-02,
-4.502624E-04,-4.63867E-01,9.76562E-03,
-4.502600E-04,-4.73633E-01,2.92969E-02,
-4.502576E-04,-5.02930E-01,-9.76562E-03,
-4.502552E-04,-4.93164E-01,2.92969E-02,
-4.502528E-04,-4.83398E-01,9.76562E-03,
-4.502504E-04,-5.32227E-01,-2.92969E-02,
-4.502480E-04,-4.83398E-01,4.88281E-02,
-4.502456E-04,-4.63867E-01,-2.92969E-02,
-4.502432E-04,-5.02930E-01,-6.83594E-02,
-4.502408E-04,-4.73633E-01,-9.76562E-03,
-4.502384E-04,-5.02930E-01,-4.88281E-02,
-4.502360E-04,-4.93164E-01,-4.88281E-02,
-4.502336E-04,-4.73633E-01,-9.76562E-03,
-4.502312E-04,-4.93164E-01,-9.76562E-03,
-4.502288E-04,-5.02930E-01,9.76562E-03,
-4.502264E-04,-4.93164E-01,-2.92969E-02,
-4.502240E-04,-4.93164E-01,2.92969E-02,
-4.502216E-04,-5.02930E-01,2.92969E-02,
-4.502192E-04,-5.12695E-01,4.88281E-02,
