in s,C1 in V,C2 in V,C4 in V,ARB0
-5.213784E-04,2.38770E+00,9.76562E-03,3.92949E+00,9.9999382E-01
-5.213760E-04,2.37793E+00,-4.88281E-02,4.02715E+00,9.9999382E-01
-5.213736E-04,2.36816E+00,4.88281E-02,3.97832E+00,9.9999382E-01
-5.213712E-04,2.39746E+00,9.76562E-03,3.88066E+00,9.9999382E-01
-5.213688E-04,2.36816E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.213664E-04,2.37793E+00,-2.92969E-02,3.97832E+00,9.9999382E-01
-5.213640E-04,2.36816E+00,-2.92969E-02,3.92949E+00,9.9999382E-01
-5.213616E-04,2.39746E+00,-9.76562E-03,3.92949E+00,9.9999382E-01
-5.213592E-04,2.40723E+00,-2.92969E-02,3.83184E+00,9.9999382E-01
-5.213568E-04,2.38770E+00,2.92969E-02,3.97832E+00,9.9999382E-01
-5.213544E-04,2.38770E+00,-4.88281E-02,4.02715E+00,9.9999382E-01
-5.213520E-04,2.41699E+00,6.83594E-02,3.97832E+00,9.9999382E-01
-5.213496E-04,2.39746E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.213472E-04,2.39746E+00,-2.92969E-02,4.02715E+00,9.9999382E-01
-5.213448E-04,2.33887E+00,-9.76562E-03,4.02715E+00,9.9999382E-01
-5.213424E-04,2.37793E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.213400E-04,2.36816E+00,4.88281E-02,3.83184E+00,9.9999382E-01
-5.213376E-04,2.37793E+00,-4.88281E-02,3.97832E+00,9.9999382E-01
-5.213352E-04,2.41699E+00,-2.92969E-02,3.92949E+00,9.9999382E-01
-5.213328E-04,2.37793E+00,-2.92969E-02,4.02715E+00,9.9999382E-01
-5.213304E-04,2.37793E+00,8.78906E-02,4.02715E+00,9.9999382E-01
-5.213280E-04,2.39746E+00,9.76562E-03,3.88066E+00,9.9999382E-01
-5.213256E-04,2.36816E+00,4.88281E-02,3.88066E+00,9.9999382E-01
-5.213232E-04,2.39746E+00,-6.83594E-02,3.88066E+00,9.9999382E-01
-5.213208E-04,2.38770E+00,9.76562E-03,3.88066E+00,9.9999382E-01
-5.213184E-04,2.39746E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.213160E-04,2.40723E+00,-9.76562E-03,4.02715E+00,9.9999382E-01
-5.213136E-04,2.40723E+00,-4.88281E-02,4.17363E+00,9.9999382E-01
-5.213112E-04,2.40723E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.213088E-04,2.37793E+00,-9.76562E-03,3.92949E+00,9.9999382E-01
-5.213064E-04,2.37793E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.213040E-04,2.38770E+00,-6.83594E-02,3.83184E+00,9.9999382E-01
-5.213016E-04,2.37793E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.212992E-04,2.37793E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.212968E-04,2.39746E+00,-9.76562E-03,3.78301E+00,9.9999382E-01
-5.212944E-04,2.39746E+00,-4.88281E-02,3.97832E+00,9.9999382E-01
-5.212920E-04,2.39746E+00,-4.88281E-02,4.02715E+00,9.9999382E-01
-5.212896E-04,2.41699E+00,6.83594E-02,4.02715E+00,9.9999382E-01
-5.212872E-04,2.40723E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.212848E-04,2.41699E+00,-9.76562E-03,4.02715E+00,9.9999382E-01
-5.212824E-04,2.38770E+00,-2.92969E-02,3.88066E+00,9.9999382E-01
-5.212800E-04,2.39746E+00,9.76562E-03,3.92949E+00,9.9999382E-01
-5.212776E-04,2.39746E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.212752E-04,2.42676E+00,2.92969E-02,3.92949E+00,9.9999382E-01
-5.212728E-04,2.39746E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.212704E-04,2.39746E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.212680E-04,2.40723E+00,2.92969E-02,3.83184E+00,9.9999382E-01
-5.212656E-04,2.39746E+00,-2.92969E-02,3.88066E+00,9.9999382E-01
-5.212632E-04,2.43652E+00,2.92969E-02,4.02715E+00,9.9999382E-01
-5.212608E-04,2.39746E+00,-9.76562E-03,3.88066E+00,9.9999382E-01
-5.212584E-04,2.39746E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.212560E-04,2.41699E+00,-9.76562E-03,3.92949E+00,9.9999382E-01
-5.212536E-04,2.39746E+00,2.92969E-02,3.92949E+00,9.9999382E-01
-5.212512E-04,2.39746E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.212488E-04,2.39746E+00,9.76562E-03,3.83184E+00,9.9999382E-01
-5.212464E-04,2.39746E+00,1.07422E-01,3.78301E+00,9.9999382E-01
-5.212440E-04,2.41699E+00,9.76562E-03,3.92949E+00,9.9999382E-01
-5.212416E-04,2.41699E+00,2.92969E-02,3.92949E+00,9.9999382E-01
-5.212392E-04,2.39746E+00,9.76562E-03,3.88066E+00,9.9999382E-01
-5.212368E-04,2.41699E+00,-9.76562E-03,3.83184E+00,9.9999382E-01
-5.212344E-04,2.42676E+00,-4.88281E-02,4.02715E+00,9.9999382E-01
-5.212320E-04,2.40723E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.212296E-04,2.42676E+00,-2.92969E-02,4.02715E+00,9.9999382E-01
-5.212272E-04,2.41699E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.212248E-04,2.39746E+00,4.88281E-02,3.92949E+00,9.9999382E-01
-5.212224E-04,2.39746E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.212200E-04,2.42676E+00,-2.92969E-02,3.92949E+00,9.9999382E-01
-5.212176E-04,2.43652E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.212152E-04,2.42676E+00,-2.92969E-02,4.07598E+00,9.9999382E-01
-5.212128E-04,2.43652E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.212104E-04,2.38770E+00,-2.92969E-02,3.97832E+00,9.9999382E-01
-5.212080E-04,2.40723E+00,4.88281E-02,4.07598E+00,9.9999382E-01
-5.212056E-04,2.41699E+00,-2.92969E-02,3.88066E+00,9.9999382E-01
-5.212032E-04,2.41699E+00,-9.76562E-03,4.02715E+00,9.9999382E-01
-5.212008E-04,2.42676E+00,-4.88281E-02,4.07598E+00,9.9999382E-01
-5.211984E-04,2.44629E+00,9.76562E-03,3.92949E+00,9.9999382E-01
-5.211960E-04,2.39746E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.211936E-04,2.40723E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.211912E-04,2.43652E+00,2.92969E-02,4.02715E+00,9.9999382E-01
-5.211888E-04,2.42676E+00,-4.88281E-02,4.07598E+00,9.9999382E-01
-5.211864E-04,2.43652E+00,6.83594E-02,3.78301E+00,9.9999382E-01
-5.211840E-04,2.42676E+00,2.92969E-02,4.07598E+00,9.9999382E-01
-5.211816E-04,2.43652E+00,9.76562E-03,3.88066E+00,9.9999382E-01
-5.211792E-04,2.41699E+00,2.92969E-02,3.92949E+00,9.9999382E-01
-5.211768E-04,2.39746E+00,-9.76562E-03,3.88066E+00,9.9999382E-01
-5.211744E-04,2.43652E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.211720E-04,2.46582E+00,6.83594E-02,4.02715E+00,9.9999382E-01
-5.211696E-04,2.41699E+00,-4.88281E-02,3.97832E+00,9.9999382E-01
-5.211672E-04,2.39746E+00,9.76562E-03,4.07598E+00,9.9999382E-01
-5.211648E-04,2.42676E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.211624E-04,2.40723E+00,6.83594E-02,4.12480E+00,9.9999382E-01
-5.211600E-04,2.43652E+00,-4.88281E-02,4.02715E+00,9.9999382E-01
-5.211576E-04,2.42676E+00,6.83594E-02,3.92949E+00,9.9999382E-01
-5.211552E-04,2.42676E+00,6.83594E-02,4.02715E+00,9.9999382E-01
-5.211528E-04,2.45605E+00,2.92969E-02,3.97832E+00,9.9999382E-01
-5.211504E-04,2.45605E+00,6.83594E-02,3.97832E+00,9.9999382E-01
-5.211480E-04,2.43652E+00,9.76562E-03,3.92949E+00,9.9999382E-01
-5.211456E-04,2.42676E+00,2.92969E-02,3.88066E+00,9.9999382E-01
-5.211432E-04,2.42676E+00,-9.76562E-03,4.12480E+00,9.9999382E-01
-5.211408E-04,2.45605E+00,-6.83594E-02,3.97832E+00,9.9999382E-01
-5.211384E-04,2.42676E+00,9.76562E-03,3.78301E+00,9.9999382E-01
-5.211360E-04,2.45605E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.211336E-04,2.40723E+00,-9.76562E-03,4.07598E+00,9.9999382E-01
-5.211312E-04,2.45605E+00,2.92969E-02,4.02715E+00,9.9999382E-01
-5.211288E-04,2.43652E+00,-9.76562E-03,4.02715E+00,9.9999382E-01
-5.211264E-04,2.40723E+00,9.76562E-03,3.97832E+00,9.9999382E-01
-5.211240E-04,2.43652E+00,-9.76562E-03,3.92949E+00,9.9999382E-01
-5.211216E-04,2.42676E+00,2.92969E-02,4.02715E+00,9.9999382E-01
-5.211192E-04,2.45605E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.211168E-04,2.46582E+00,-4.88281E-02,4.02715E+00,9.9999382E-01
-5.211144E-04,2.43652E+00,6.83594E-02,3.78301E+00,9.9999382E-01
-5.211120E-04,2.44629E+00,6.83594E-02,3.88066E+00,9.9999382E-01
-5.211096E-04,2.45605E+00,-2.92969E-02,3.88066E+00,9.9999382E-01
-5.211072E-04,2.40723E+00,2.92969E-02,3.92949E+00,9.9999382E-01
-5.211048E-04,2.41699E+00,2.92969E-02,3.92949E+00,9.9999382E-01
-5.211024E-04,2.41699E+00,6.83594E-02,4.02715E+00,9.9999382E-01
-5.211000E-04,2.46582E+00,-2.92969E-02,4.22246E+00,9.9999382E-01
-5.210976E-04,2.42676E+00,-9.76562E-03,4.02715E+00,9.9999382E-01
-5.210952E-04,2.41699E+00,-9.76562E-03,4.07598E+00,9.9999382E-01
-5.210928E-04,2.41699E+00,9.76562E-03,4.02715E+00,9.9999382E-01
-5.210904E-04,2.44629E+00,-4.88281E-02,3.88066E+00,9.9999382E-01
-5.210880E-04,2.43652E+00,2.92969E-02,3.97832E+00,9.9999382E-01
-5.210856E-04,2.41699E+00,-9.76562E-03,4.07598E+00,9.9999382E-01
-5.210832E-04,2.47559E+00,-4.88281E-02,3.92949E+00,9.9999382E-01
-5.210808E-04,2.44629E+00,-9.76562E-03,3.97832E+00,9.9999382E-01
-5.210784E-04,2.42676E+00,-2.92969E-02,3.97832E+00,9.9999382E-01
-5.210760E-04,2.46582E+00,9.76562E-03,3.88066E+00,9.9999382E-01
-5.210736E-04,2.44629E+00,9.76562E-03,3.97832E+00,9.9999382E-01
