f_Hz,H_real,H_imag,H_mag,H_phase_rad
6.395999999999519438e+07,-3.663992584576920009e-01,9.545906661285316619e-02,3.786302285831701919e-01,2.886725489447566684e+00
6.397999999999519438e+07,-8.111779397907058708e+00,-4.860236082403473823e+00,9.456366097873223353e+00,-2.601792631409191259e+00
6.399999999999519438e+07,8.043630461750519434e-01,2.815072629987007691e-01,8.522008267849947583e-01,3.366528863166270980e-01
6.401999999999518692e+07,-1.081269004177557003e+00,8.293475348796107705e-01,1.362703193291192383e+00,2.487291752476584961e+00
6.403999999999518692e+07,-7.435486181922399407e-01,4.643283491225870252e-01,8.766215622573384492e-01,2.583370156416487706e+00
6.405999999999518692e+07,7.291896176831640097e-02,-2.625980455681616310e-01,2.725342336690704248e-01,-1.299937648583894934e+00
6.407999999999518692e+07,-2.290740410458041720e-01,-5.205629049217695703e-02,2.349143964529647188e-01,-2.918140923511547857e+00
6.409999999999518692e+07,-1.695592206706468541e-01,-1.919163190862722912e+00,1.926638960074467333e+00,-1.658918114925830523e+00
6.411999999999517947e+07,-4.053497679984890412e-01,-1.496182394415379147e+00,1.550119412101843785e+00,-1.835367963260236213e+00
6.413999999999517947e+07,-1.403444759478887693e+00,-1.847849944700382885e+00,2.320389323160654715e+00,-2.220350698461345917e+00
6.415999999999517947e+07,1.669395206097827877e+00,3.477448020302626119e+00,3.857398746311957449e+00,1.123224898303179842e+00
6.417999999999517947e+07,-5.908430936165101066e-01,1.338804615936541875e+00,1.463384215073853856e+00,1.986409711829145941e+00
6.419999999999517947e+07,-4.421953356116612582e-02,-1.828667424036829470e+00,1.829201988540866575e+00,-1.594972903193786706e+00
6.421999999999517202e+07,-4.223740815074032429e-01,-1.146020525712012406e+00,1.221377464210986696e+00,-1.923906558850371651e+00
6.423999999999517202e+07,-6.609044374697319313e-01,1.755799376477030771e+00,1.876066663502209408e+00,1.930804580579023266e+00
6.425999999999517202e+07,-7.640454611905016513e-01,4.296960239621888111e-01,8.765866413394173273e-01,2.629282286491934073e+00
6.427999999999517202e+07,-8.364661241250386237e-01,-7.566062401366646650e-02,8.398810075450580115e-01,-3.051385429497517787e+00
6.429999999999517202e+07,-7.552129030138413635e-01,-5.265804862803209474e-01,9.206701566846908769e-01,-2.532707326389756375e+00
6.431999999999516457e+07,2.414964764226692484e-01,2.162904574695965476e-01,3.241945559644273112e-01,7.303931136167417515e-01
6.433999999999516457e+07,4.266826236710135056e-01,2.999823559579818943e-01,5.215817052283190369e-01,6.127749332485104006e-01
6.435999999999516457e+07,1.037613036578468595e+00,6.568767256896465012e-01,1.228058567996796357e+00,5.643780131080347040e-01
6.437999999999516457e+07,-2.657981067002711528e-01,4.702133243591318235e-01,5.401381341197035724e-01,2.085288510626025271e+00
6.439999999999516457e+07,8.482901483540848941e-01,4.490767591774714740e-01,9.598260839485119877e-01,4.868826345399151490e-01
6.441999999999515712e+07,8.945180115162847390e-01,-3.826681771786702435e-01,9.729323752205465414e-01,-4.042336166880757808e-01
6.443999999999515712e+07,-8.353201894417021656e-01,-9.256259625194011020e-01,1.246813234361461520e+00,-2.304956845773312946e+00
6.445999999999515712e+07,-5.904612765095045290e-01,3.123491593437665581e-01,6.679869133448582685e-01,2.655021523949561146e+00
6.447999999999515712e+07,-8.768111408265716333e-01,-9.103967348356035716e-01,1.263969932979785105e+00,-2.337404487222044303e+00
6.449999999999515712e+07,1.500830242534711756e+00,-7.355119403788736854e+00,7.506681880890941905e+00,-1.369507220277945914e+00
6.451999999999514967e+07,2.956587940637676049e+00,-4.786612218315748346e-01,2.995084108336430795e+00,-1.605038687714977486e-01
6.453999999999514967e+07,4.506386256305328075e+00,-1.586214138209293578e+00,4.777404356266339747e+00,-3.384487659460516662e-01
6.455999999999514967e+07,4.049795759077994717e+00,1.965579783705699191e+00,4.501594115017329756e+00,4.518613517603631280e-01
6.457999999999514967e+07,5.372255686266627084e-01,6.785982978148782929e-02,5.414944765038822716e-01,1.256498871393091354e-01
6.459999999999514967e+07,8.227373994653078171e+00,1.046417546785577635e+01,1.331122274886752876e+01,9.045009041158402763e-01
6.461999999999514222e+07,-1.353096574987645573e+00,1.716175683788240258e+00,2.185435727462450295e+00,2.238446843769473116e+00
6.463999999999514222e+07,-3.554955016106020049e-01,-9.858025836800622665e-02,3.689107195586439070e-01,-2.871085869459128137e+00
6.465999999999514222e+07,8.635025410995128547e-01,5.392652801030325405e-01,1.018058780626107884e+00,5.582463017937581151e-01
6.467999999999514222e+07,4.972315139504058124e+00,3.413676354464258100e+00,6.031343473851380921e+00,6.016328631695879725e-01
6.469999999999514222e+07,-1.445607722979565524e-01,-1.937760085405813848e-01,2.417580575147416089e-01,-2.211745347099042913e+00
6.471999999999513477e+07,-2.072962988111611005e-01,8.259074155635538761e-02,2.231434204533821186e-01,2.762450127120681831e+00
6.473999999999513477e+07,-4.178756184922460815e-01,-1.920447910656682966e-01,4.598926334545198613e-01,-2.710805528298489531e+00
6.475999999999513477e+07,4.501101814086705954e-01,-1.451959675874285649e+00,1.520126993304410368e+00,-1.270188971613930295e+00
6.477999999999513477e+07,3.455049131049972022e-01,-2.438766094949926938e-02,3.463645521503022073e-01,-7.046869169283113965e-02
6.479999999999513477e+07,3.230069584720958731e-01,6.369920675288537337e-01,7.142075253846588145e-01,1.101499498159612678e+00
6.481999999999512732e+07,4.126727916494486448e-01,1.349806702633112421e+00,1.411480416952719974e+00,1.274093424054500767e+00
6.483999999999512732e+07,-4.272803141250384740e-01,1.137289326081966756e+00,1.214905542854573417e+00,1.930181104813828652e+00
6.485999999999512732e+07,3.529888637059184764e-01,4.659974752478350246e-01,5.845979685542467275e-01,9.225182317866382764e-01
6.487999999999512732e+07,-1.369051534686871116e-02,1.491666725996604881e-01,1.497936127640866755e-01,1.662319904056890119e+00
6.489999999999512732e+07,-2.789911600049598928e+00,4.699538195294889614e-02,2.790307384862143802e+00,3.124749489887330256e+00
6.491999999999511987e+07,-4.593954560290718803e+00,-5.956889511457315045e+00,7.522562804904060485e+00,-2.227728094976896500e+00
6.493999999999511987e+07,1.514130095051849922e+00,-1.544705229438646299e+00,2.163031250490113688e+00,-7.953935089829349270e-01
6.495999999999511987e+07,1.198159946724326463e+00,-2.839234878102365189e-01,1.231340653460597068e+00,-2.326745038402499577e-01
6.497999999999511987e+07,2.739365274808482353e-01,-5.542077402776119516e-02,2.794864635042307310e-01,-1.996180915043299642e-01
6.499999999999511987e+07,-2.905108077399724542e-01,-4.491757872829215681e-01,5.349349654817524558e-01,-2.144893438166250110e+00
6.501999999999511242e+07,-3.753553452645832511e-01,-6.194800004016566275e-01,7.243252764582573944e-01,-2.115557429375269916e+00
6.503999999999511242e+07,-8.237555509593712522e-01,2.455423662038304311e+00,2.589918641161141455e+00,1.894481303626759150e+00
6.505999999999511242e+07,-6.477877974082767443e-01,-1.184170327075609597e-01,6.585223034236048489e-01,-2.960786792099241449e+00
6.507999999999511242e+07,3.909737981839039311e-01,-2.712247652662092001e+00,2.740282438041264257e+00,-1.427631310560647071e+00
6.509999999999511242e+07,7.700869000276265197e+00,6.589216097149257045e+00,1.013514440619110601e+01,7.077626151278889610e-01
6.511999999999510497e+07,5.341095384825129688e-01,2.550967870818288130e+00,2.606282808339339230e+00,1.364402568879763633e+00
6.513999999999510497e+07,3.956580992489181714e+00,1.522260569765206073e+00,4.239317208276419002e+00,3.672836185712472501e-01
6.515999999999510497e+07,-8.683433978857824087e-01,-4.954047309212071148e+00,5.029573043366919904e+00,-1.744313265619223063e+00
6.517999999999510497e+07,2.832584667955062141e+00,-2.690640433422937239e+00,3.906799437276561981e+00,-7.597042989330490270e-01
6.519999999999510497e+07,1.639745836214308861e-01,-1.417533034839956185e+00,1.426985483085373874e+00,-1.455632152248659716e+00
6.521999999999509752e+07,-9.331537324324449267e-01,1.111830126334496072e+00,1.451530956672155925e+00,2.269042804353795351e+00
6.523999999999509752e+07,1.688544179933760159e+00,-1.511957663466253710e+00,2.266538643769946404e+00,-7.302794160576739912e-01
6.525999999999509752e+07,1.075896785110102005e+00,-1.306959762996416252e+00,1.692837178910571394e+00,-8.820648346901109882e-01
6.527999999999509752e+07,2.159219782094375706e+00,2.021096664988573544e+00,2.957543202831637075e+00,7.523688730400420743e-01
6.529999999999509752e+07,3.653239780359433198e+00,1.820449742731227394e+00,4.081690600549094938e+00,4.622955346100767748e-01
6.531999999999509007e+07,-3.346451415171449728e-01,-8.658360037328812764e-01,9.282560832556693287e-01,-1.939610399475974134e+00
6.533999999999509007e+07,3.106687704921694548e-01,-1.702881573975826568e-01,3.542783390344097505e-01,-5.014095554771210717e-01
6.535999999999509007e+07,-1.228784436485615306e+00,3.311657828935612002e+00,3.532278127115672461e+00,1.926097848382024358e+00
6.537999999999509007e+07,-5.427534024190577844e-01,7.302375954350991405e-01,9.098506479770728239e-01,2.209967222000843723e+00
6.539999999999509007e+07,1.569354847310117096e-01,-3.338168629795466857e-02,1.604465124203472981e-01,-2.095859414754565053e-01
6.541999999999508262e+07,1.181129119544230388e+00,4.270405940911176134e-04,1.181129196743098797e+00,3.615528297602689143e-04
6.543999999999508262e+07,1.584811038212329271e+00,-2.467205865504970230e+00,2.932359256575116646e+00,-9.998173870145704578e-01
6.545999999999508262e+07,-3.084961399634742030e+00,-3.531288770589253279e+00,4.689028387472836457e+00,-2.288837277216954291e+00
6.547999999999508262e+07,-1.547110422865062285e-01,-3.544603363184569561e-02,1.587196519200034517e-01,-2.916368567429036496e+00
6.549999999999508262e+07,-3.729749981180929819e-01,4.772470062509345801e-01,6.057021167180044463e-01,2.234162953335386170e+00
6.551999999999507517e+07,2.543422558502533848e-01,1.485826506718604501e+00,1.507438354022680116e+00,1.401260535356728010e+00
6.553999999999507517e+07,1.388763990373599322e-01,1.376851102261905657e+00,1.383837278009740768e+00,1.470271087452671210e+00
6.555999999999507517e+07,-1.392508635768505698e+00,3.891849090930811217e-01,1.445871776526416186e+00,2.869061818121304785e+00
6.557999999999507517e+07,-3.020734648358805452e-01,1.078225116391233307e+00,1.119740050089681471e+00,1.843951599723057777e+00
6.559999999999507517e+07,-1.279430338710573212e+00,1.360627167227979273e+00,1.867685273222414954e+00,2.325448477602238384e+00
6.561999999999506772e+07,1.071400503104642965e+00,1.645418424229194931e+00,1.963491998671186067e+00,9.936189438117174477e-01
6.563999999999506772e+07,6.510006211727222825e-01,7.597299201067901908e-01,1.000495557347827580e+00,8.623191391804454486e-01
6.565999999999506772e+07,5.649303099400483363e-01,-6.676266002863509019e-01,8.745693411610483414e-01,-8.685258707480479901e-01
6.567999999999506772e+07,-6.220340404038676718e-01,6.572013842968278396e-01,9.048977881190932715e-01,2.328710504063939979e+00
6.569999999999506772e+07,-1.988817024316858806e+00,1.332622693595492347e+00,2.394008437683182056e+00,2.551245899598115319e+00
6.571999999999506027e+07,1.209451771519110819e-01,-3.379664601374002819e-01,3.589555182109785414e-01,-1.227135202031688355e+00
6.573999999999506027e+07,6.479346735121919165e-01,-8.358749482941761899e-01,1.057594568029328830e+00,-9.113879130270656770e-01
6.575999999999506027e+07,-4.760977234422731907e-01,9.018735070171969292e-01,1.019825899321258333e+00,2.056512881633612011e+00
6.577999999999506027e+07,-7.834664939902093117e+00,-1.217076694367619227e+00,7.928634838388251005e+00,-2.987479381825834501e+00
6.579999999999506027e+07,-6.826039864073542018e-01,1.504862630693499348e+00,1.652440540387753343e+00,1.996639040776249985e+00
6.581999999999505281e+07,-3.832345878795958560e-01,8.295106286714412080e-01,9.137596141360883051e-01,2.003585196361362897e+00
6.583999999999505281e+07,-7.592810818289449371e-01,3.611459165941197091e-01,8.407937525314633787e-01,2.697620692992090508e+00
6.585999999999505281e+07,-1.522427441807976956e-01,2.989176575608266884e+00,2.993051027517048990e+00,1.621683688442150828e+00
6.587999999999505281e+07,2.952966892307193336e-02,1.277430464918934305e+00,1.277771730024463759e+00,1.547683984096033916e+00
6.589999999999505281e+07,-5.033339183880560647e-02,1.126598193216483024e+00,1.127722013304982340e+00,1.615443959507903759e+00
6.591999999999504536e+07,-1.364479633448284490e+00,3.069065802068550730e-01,1.398569383001583954e+00,2.920348901819363352e+00
6.593999999999504536e+07,-4.848786054156996039e-01,-3.408577782494445763e-01,5.926983102582807916e-01,-2.528872502160105284e+00
6.595999999999504536e+07,5.106288012979106616e-01,-2.581573345774178518e-01,5.721774044044888319e-01,-4.680916953248708268e-01
6.597999999999504536e+07,4.802820938506690007e-01,-1.187604013237033129e+00,1.281044176416367808e+00,-1.186491733148224315e+00
6.599999999999504536e+07,-1.462568660807067378e+00,-2.021172838558302765e-01,1.476468246867584044e+00,-3.004269056181601449e+00
6.601999999999503791e+07,1.474673816445918606e-01,8.403460881019938489e-01,8.531870700130398388e-01,1.397080978596648704e+00
6.603999999999503791e+07,5.641013900706043138e+00,2.900689960239131615e+00,6.343109653268727222e+00,4.749542702942713412e-01
6.605999999999503791e+07,1.266318124074389706e+00,1.464869107478699917e+00,1.936337546349996330e+00,8.579681829603913457e-01
6.607999999999503791e+07,5.816795485039758518e-01,4.007704763825113981e-01,7.063767209412087356e-01,6.032973521406168604e-01
6.609999999999503791e+07,-1.124245339447026870e+00,-1.122038878024342212e+00,1.588363568918176094e+00,-2.357176761578967827e+00
6.611999999999503046e+07,-4.258467090293914126e+00,8.262872995460978087e-01,4.337890346759297522e+00,2.949940181696658392e+00
6.613999999999503046e+07,-1.857400781192785066e+00,1.058937452002312707e+00,2.138056638452012326e+00,2.623435134009408198e+00
6.615999999999503046e+07,-8.935578736125250998e+00,-4.858204229014383424e-01,8.948775828726624582e+00,-3.087276913390073485e+00
6.617999999999503046e+07,-1.360737877979310451e+00,-1.082647813263623249e+00,1.738888685376997367e+00,-2.469520260509460829e+00
6.619999999999503046e+07,6.718993900552587550e-02,-8.100929931285419938e-01,8.128746185110754530e-01,-1.488044715431717124e+00
6.621999999999502301e+07,5.860817428080207225e-01,8.314565566814768188e-03,5.861407179623778774e-01,1.418574786355153786e-02
6.623999999999502301e+07,-5.585674560456626025e-01,-6.922706364485089470e-01,8.895146075484914316e-01,-2.249707944758947864e+00
6.625999999999502301e+07,-1.722502700864220637e+00,1.311692905455354996e-01,1.727489779207608933e+00,3.065588927274609965e+00
6.627999999999502301e+07,-1.118353361500408871e+00,1.150254552758831345e-01,1.124253128321504258e+00,3.039100534292977329e+00
6.629999999999501556e+07,-1.501810577188152029e+00,-3.041198800629653642e-01,1.532293676552808570e+00,-2.941792336098982386e+00
6.631999999999501556e+07,-1.069609751019913735e-01,-1.093812306048580707e+00,1.099029576971467526e+00,-1.668273731468120635e+00
6.633999999999501556e+07,7.196355441198738490e-01,-8.590167437958705632e-01,1.120618169798422992e+00,-8.734610702274485661e-01
6.635999999999501556e+07,5.432219488060949786e+00,-2.913742995828294546e+00,6.164325333092634196e+00,-4.923275991508187510e-01
6.637999999999501556e+07,-9.627255336887725612e-01,-1.047564862412346115e-01,9.684081653032164949e-01,-3.033206668935336747e+00
6.639999999999500811e+07,-1.997137517185621158e+00,7.304559815616854523e-01,2.126528674518543216e+00,2.790954834173841714e+00
6.641999999999500811e+07,-1.525202826657725996e+00,1.763657669279758089e+00,2.331680088874549028e+00,2.283817349396065843e+00
6.643999999999500811e+07,1.962774268419688273e+00,-3.749016997915489147e-01,1.998257769477460144e+00,-1.887327344897291592e-01
6.645999999999500811e+07,1.876331625394954683e-01,-5.190574636310117673e-02,1.946802768389322702e-01,-2.698848608799231941e-01
6.647999999999500811e+07,4.184131653857355304e-01,-3.776309918600159188e-01,5.636264214719625132e-01,-7.342118692684509451e-01
6.649999999999500066e+07,5.637188716695420432e-01,-2.347371787885430827e-01,6.106394266520841496e-01,-3.945708949493389461e-01
6.651999999999500066e+07,8.306028798170116412e-01,-5.753938907051252272e-02,8.325934934017444888e-01,-6.916375111435330014e-02
6.653999999999500066e+07,8.819077757864880462e-01,8.359387892503937767e-01,1.215135788447564646e+00,7.586448900239480819e-01
